CHR	CENTER	MEAN_DELTA	N_SNPS
Z	1804889	0.008997	5233
Z	1904889	0.011924	5706
Z	2004889	0.003956	5666
Z	2104889	0.007125	5973
Z	2204889	0.008952	5957
Z	2304889	0.006741	5839
Z	2404889	0.006739	5851
Z	2504889	0.005683	6164
Z	2604889	0.008182	5982
Z	2704889	0.007311	5848
Z	2804889	0.004016	5860
Z	2904889	0.001728	5487
Z	3004889	0.009587	5553
Z	3104889	0.006117	5309
Z	3204889	0.007524	5496
Z	3304889	0.009815	5519
Z	3404889	0.010397	5641
Z	3504889	0.011937	5384
Z	3604889	0.009286	5092
Z	3704889	0.005503	5232
Z	3804889	0.005693	5098
Z	3904889	0.005337	5328
Z	4004889	-0.000369	5090
Z	4104889	-0.000285	5071
Z	4204889	-0.003409	4857
Z	4304889	-0.004861	4806
Z	4404889	-0.004096	4672
Z	4504889	0.000868	4935
Z	4604889	0.005595	5094
Z	4704889	0.010104	4744
Z	4804889	0.010176	4678
Z	4904889	0.011802	4280
Z	5004889	0.013130	4527
Z	5104889	0.012292	4631
Z	5204889	0.010455	4672
Z	5304889	0.009001	4818
Z	5404889	0.007672	4813
Z	5504889	0.001444	4662
Z	5604889	-0.001242	4467
Z	5704889	-0.003154	4657
Z	5804889	-0.000646	4762
Z	5904889	-0.002214	4677
Z	6004889	-0.004991	4495
Z	6104889	-0.004755	4305
Z	6204889	-0.003214	4211
Z	6304889	0.000369	4104
Z	6404889	0.002070	4077
Z	6504889	0.002410	3968
Z	6604889	0.001387	3948
Z	6704889	0.002144	3730
Z	6804889	0.002492	3689
Z	6904889	0.002518	3659
Z	7004889	0.002521	3348
Z	7104889	0.002363	3420
Z	7204889	0.000513	3460
Z	7304889	-0.004069	3446
Z	7404889	-0.005833	3478
Z	7504889	-0.003072	3245
Z	7604889	0.000819	3289
Z	7704889	0.003654	3374
Z	7804889	0.002703	3303
Z	7904889	0.002496	3409
Z	8004889	0.005147	3656
Z	8104889	0.000668	3595
Z	8204889	0.003493	3636
Z	8304889	0.001394	3647
Z	8404889	0.000589	3468
Z	8504889	0.001199	3630
Z	8604889	-0.001487	3579
Z	8704889	-0.009228	3635
Z	8804889	-0.012356	3953
Z	8904889	-0.012934	3843
Z	9004889	-0.017413	3981
Z	9104889	-0.017880	4134
Z	9204889	-0.016617	4075
Z	9304889	-0.015698	3961
Z	9404889	-0.017685	4138
Z	9504889	-0.020202	4043
Z	9604889	-0.021705	3962
Z	9704889	-0.011526	3996
Z	9804889	-0.003995	3652
Z	9904889	-0.002675	3858
Z	10004889	-0.001198	3724
Z	10104889	0.001134	3459
Z	10204889	0.002105	3383
Z	10304889	0.008799	3385
Z	10404889	0.016575	3264
Z	10504889	0.013572	3244
Z	10604889	0.010208	3330
Z	10704889	0.006802	3277
Z	10804889	-0.003489	3348
Z	10904889	0.001587	3419
Z	11004889	0.002436	3299
Z	11104889	0.003619	3368
Z	11204889	0.000814	3465
Z	11304889	-0.005759	3570
Z	11404889	-0.005334	3690
Z	11504889	-0.002523	4044
Z	11604889	-0.004300	4155
Z	11704889	-0.004713	4070
Z	11804889	-0.001251	4134
Z	11904889	-0.011194	4071
Z	12004889	-0.008330	4074
Z	12104889	-0.005061	4130
Z	12204889	-0.011870	4158
Z	12304889	-0.009393	4190
Z	12404889	-0.007608	4157
Z	12504889	-0.010314	3874
Z	12604889	-0.004342	3773
Z	12704889	-0.004801	3692
Z	12804889	-0.001619	3579
Z	12904889	0.005263	3340
Z	13004889	-0.003468	3510
Z	13104889	-0.007044	3341
Z	13204889	0.000974	3187
Z	13304889	-0.001669	3001
Z	13404889	-0.003490	3014
Z	13504889	-0.002728	3086
Z	13604889	-0.002109	3091
Z	13704889	-0.003081	3055
Z	13804889	-0.006154	3108
Z	13904889	-0.008444	3300
Z	14004889	-0.004888	3164
Z	14104889	-0.004787	3188
Z	14204889	-0.010141	3347
Z	14304889	-0.010699	3308
Z	14404889	-0.016050	3091
Z	14504889	-0.016541	3004
Z	14604889	-0.017762	2950
Z	14704889	-0.015651	3227
Z	14804889	-0.018466	3166
Z	14904889	-0.015933	2979
Z	15004889	-0.012295	2963
Z	15104889	-0.008352	3053
Z	15204889	-0.004971	3048
Z	15304889	-0.002017	3006
Z	15404889	-0.001040	3017
Z	15504889	-0.002028	3068
Z	15604889	-0.005967	3097
Z	15704889	-0.009836	2940
Z	15804889	-0.006049	3010
Z	15904889	-0.010818	3075
Z	16004889	-0.011525	3185
Z	16104889	-0.011096	3266
Z	16204889	-0.008633	3299
Z	16304889	-0.010245	3366
Z	16404889	-0.012821	3573
Z	16504889	-0.005484	3646
Z	16604889	-0.001141	3721
Z	16704889	0.001333	3590
Z	16804889	0.003533	3478
Z	16904889	0.006215	3496
Z	17004889	0.009619	3323
Z	17104889	0.005684	3198
Z	17204889	0.003497	3163
Z	17304889	-0.004282	3333
Z	17404889	0.006964	3367
Z	17504889	0.003421	3356
Z	17604889	0.002988	3255
Z	17704889	0.002511	3215
Z	17804889	0.001686	3304
Z	17904889	0.006717	3284
Z	18004889	0.007072	3353
Z	18104889	0.010386	3320
Z	18204889	0.010874	3544
Z	18304889	0.023199	3343
Z	18404889	0.016339	3067
Z	18504889	0.008657	3079
Z	18604889	0.001747	3178
Z	18704889	0.000140	3353
Z	18804889	0.003247	3541
Z	18904889	-0.001072	3794
Z	19004889	-0.010709	3917
Z	19104889	-0.012393	4155
Z	19204889	-0.009785	4125
Z	19304889	-0.015571	4266
Z	19404889	-0.018556	4476
Z	19504889	-0.014319	4329
Z	19604889	-0.011000	4538
Z	19704889	-0.007933	4692
Z	19804889	-0.008633	4634
Z	19904889	-0.004860	4489
Z	20004889	0.001464	4333
Z	20104889	0.002209	4226
Z	20204889	0.007636	4193
Z	20304889	0.011570	4211
Z	20404889	0.015023	4193
Z	20504889	0.016829	4088
Z	20604889	0.017993	3926
Z	20704889	0.018292	3874
Z	20804889	0.020825	3841
Z	20904889	0.016938	3793
Z	21004889	0.014391	3971
Z	21104889	0.012877	4155
Z	21204889	0.007321	4143
Z	21304889	0.006977	4306
Z	21404889	0.009332	4449
Z	21504889	0.008666	4741
Z	21604889	0.009765	4802
Z	21704889	0.007553	4708
Z	21804889	0.002408	4633
Z	21904889	0.003990	4804
Z	22004889	0.008700	4752
Z	22104889	0.010425	4594
Z	22204889	0.009734	4448
Z	22304889	0.007687	4267
Z	22404889	0.007340	4191
Z	22504889	0.007877	3966
Z	22604889	0.006979	3695
Z	22704889	0.009594	3679
Z	22804889	0.010787	3773
Z	22904889	0.006604	3678
Z	23004889	0.000917	3632
Z	23104889	0.012212	3870
Z	23204889	0.009476	3947
Z	23304889	0.012742	4029
Z	23404889	0.009416	3879
Z	23504889	0.004916	3979
Z	23604889	0.004993	4104
Z	23704889	0.004790	4118
Z	23804889	0.002827	3973
Z	23904889	0.004495	3941
Z	24004889	0.005561	3969
Z	24104889	-0.005389	3627
Z	24204889	-0.004929	3498
Z	24304889	-0.006357	3266
Z	24404889	-0.003841	3303
Z	24504889	0.001843	3438
Z	24604889	0.005231	3319
Z	24704889	-0.006501	3521
Z	24804889	-0.006789	3780
Z	24904889	-0.015583	4131
Z	25004889	-0.015261	4443
Z	25104889	-0.014065	4559
Z	25204889	-0.010659	4655
Z	25304889	-0.008730	4869
Z	25404889	-0.008596	4830
Z	25504889	-0.011575	4580
Z	25604889	-0.013916	4763
Z	25704889	-0.009008	4674
Z	25804889	-0.007296	4392
Z	25904889	-0.001486	3945
Z	26004889	-0.008490	3621
Z	26104889	-0.009652	3501
Z	26204889	-0.015089	3322
Z	26304889	-0.018769	3180
Z	26404889	-0.018204	3137
Z	26504889	-0.018876	3105
Z	26604889	-0.020215	2710
Z	26704889	-0.019119	2319
Z	26804889	-0.022297	2042
Z	26904889	-0.018971	1730
Z	27004889	-0.003632	1326
Z	27104889	-0.007614	1040
Z	27204889	-0.002932	804
Z	27304889	-0.000667	500
Z	27404889	-0.011542	275
Z	27504889	0.002822	90
Z	27604889	0.004461	81
W	501672	0.000374	1975
W	601672	0.000392	2228
W	701672	0.000196	2390
W	801672	-0.001178	2814
W	901672	-0.000416	3396
W	1001672	-0.001610	3524
W	1101672	-0.001960	3350
W	1201672	-0.001292	3397
W	1301672	-0.000456	3544
W	1401672	0.002692	3391
W	1501672	0.002713	3219
W	1601672	0.003323	3053
W	1701672	0.004468	2770
W	1801672	0.006816	2343
W	1901672	0.008576	1661
W	2001672	0.013086	1223
W	2101672	0.015128	1093
W	2201672	0.017653	903
W	2301672	0.025117	506
W	2401672	0.009548	316
W	2501672	0.011725	111
